DataCode,RecType,RecYear,Date,Watershed,Habitat,Replicate,SPPCode,Count
CFP01,2,2007,8/15/2007,N4D,Pool,18,NOTEXI,0
CFP01,2,2007,8/15/2007,N4D,Pool,18,NOTSTR,0
CFP01,2,2007,8/15/2007,N4D,Pool,18,ORCNAI,0
CFP01,2,2007,8/15/2007,N4D,Pool,18,ORCNEG,0
CFP01,2,2007,8/15/2007,N4D,Pool,18,PHEMIR,0
CFP01,2,2007,8/15/2007,N4D,Pool,18,PIMNOT,0
CFP01,2,2007,8/15/2007,N4D,Pool,18,PIMPRO,0
CFP01,2,2007,8/15/2007,N4D,Pool,18,SEMATR,0
CFP01,2,2007,8/15/2007,N4D,Pool,18,TADPOLE,0
CFP01,2,2007,8/15/2007,N4D,Pool,19,CAMANO,0
CFP01,2,2007,8/15/2007,N4D,Pool,19,CATCOM,0
CFP01,2,2007,8/15/2007,N4D,Pool,19,CHRERY,1
CFP01,2,2007,8/15/2007,N4D,Pool,19,CRAY,0
CFP01,2,2007,8/15/2007,N4D,Pool,19,CYPLUT,0
CFP01,2,2007,8/15/2007,N4D,Pool,19,ETHNIG,0
CFP01,2,2007,8/15/2007,N4D,Pool,19,ETHSPE,0
CFP01,2,2007,8/15/2007,N4D,Pool,19,GAMAFF,0
CFP01,2,2007,8/15/2007,N4D,Pool,19,LEPCYA,0
CFP01,2,2007,8/15/2007,N4D,Pool,19,LEPHUM,0
CFP01,2,2007,8/15/2007,N4D,Pool,19,LEPMAC,0
CFP01,2,2007,8/15/2007,N4D,Pool,19,LEPMEG,0
CFP01,2,2007,8/15/2007,N4D,Pool,19,LUXCOR,0
CFP01,2,2007,8/15/2007,N4D,Pool,19,NOTEXI,0
CFP01,2,2007,8/15/2007,N4D,Pool,19,NOTSTR,0
CFP01,2,2007,8/15/2007,N4D,Pool,19,ORCNAI,0
CFP01,2,2007,8/15/2007,N4D,Pool,19,ORCNEG,0
CFP01,2,2007,8/15/2007,N4D,Pool,19,PHEMIR,0
CFP01,2,2007,8/15/2007,N4D,Pool,19,PIMNOT,0
CFP01,2,2007,8/15/2007,N4D,Pool,19,PIMPRO,0
CFP01,2,2007,8/15/2007,N4D,Pool,19,SEMATR,0
CFP01,2,2007,8/15/2007,N4D,Pool,19,TADPOLE,0
CFP01,2,2007,11/20/2007,N4D,Pool,1,CAMANO,1
CFP01,2,2007,11/20/2007,N4D,Pool,1,CATCOM,0
CFP01,2,2007,11/20/2007,N4D,Pool,1,CHRERY,11
CFP01,2,2007,11/20/2007,N4D,Pool,1,CRAY,7
CFP01,2,2007,11/20/2007,N4D,Pool,1,CYPLUT,0
CFP01,2,2007,11/20/2007,N4D,Pool,1,ETHNIG,0
CFP01,2,2007,11/20/2007,N4D,Pool,1,ETHSPE,19
CFP01,2,2007,11/20/2007,N4D,Pool,1,GAMAFF,0
CFP01,2,2007,11/20/2007,N4D,Pool,1,LEPCYA,0
CFP01,2,2007,11/20/2007,N4D,Pool,1,LEPHUM,0
CFP01,2,2007,11/20/2007,N4D,Pool,1,LEPMAC,0
CFP01,2,2007,11/20/2007,N4D,Pool,1,LEPMEG,0
CFP01,2,2007,11/20/2007,N4D,Pool,1,LUXCOR,0
CFP01,2,2007,11/20/2007,N4D,Pool,1,NOTEXI,0
CFP01,2,2007,11/20/2007,N4D,Pool,1,NOTSTR,0
CFP01,2,2007,11/20/2007,N4D,Pool,1,ORCNAI,0
CFP01,2,2007,11/20/2007,N4D,Pool,1,ORCNEG,0
CFP01,2,2007,11/20/2007,N4D,Pool,1,PHEMIR,0
CFP01,2,2007,11/20/2007,N4D,Pool,1,PIMNOT,0
CFP01,2,2007,11/20/2007,N4D,Pool,1,PIMPRO,0
CFP01,2,2007,11/20/2007,N4D,Pool,1,SEMATR,0
CFP01,2,2007,11/20/2007,N4D,Pool,1,TADPOLE,0
CFP01,2,2007,11/20/2007,N4D,Pool,2,CAMANO,17
CFP01,2,2007,11/20/2007,N4D,Pool,2,CATCOM,0
CFP01,2,2007,11/20/2007,N4D,Pool,2,CHRERY,35
CFP01,2,2007,11/20/2007,N4D,Pool,2,CRAY,34
CFP01,2,2007,11/20/2007,N4D,Pool,2,CYPLUT,0
CFP01,2,2007,11/20/2007,N4D,Pool,2,ETHNIG,0
CFP01,2,2007,11/20/2007,N4D,Pool,2,ETHSPE,23
CFP01,2,2007,11/20/2007,N4D,Pool,2,GAMAFF,0
CFP01,2,2007,11/20/2007,N4D,Pool,2,LEPCYA,0
CFP01,2,2007,11/20/2007,N4D,Pool,2,LEPHUM,0
CFP01,2,2007,11/20/2007,N4D,Pool,2,LEPMAC,0
CFP01,2,2007,11/20/2007,N4D,Pool,2,LEPMEG,0
CFP01,2,2007,11/20/2007,N4D,Pool,2,LUXCOR,0
CFP01,2,2007,11/20/2007,N4D,Pool,2,NOTEXI,0
CFP01,2,2007,11/20/2007,N4D,Pool,2,NOTSTR,0
CFP01,2,2007,11/20/2007,N4D,Pool,2,ORCNAI,0
CFP01,2,2007,11/20/2007,N4D,Pool,2,ORCNEG,0
CFP01,2,2007,11/20/2007,N4D,Pool,2,PHEMIR,0
CFP01,2,2007,11/20/2007,N4D,Pool,2,PIMNOT,0
CFP01,2,2007,11/20/2007,N4D,Pool,2,PIMPRO,0
CFP01,2,2007,11/20/2007,N4D,Pool,2,SEMATR,0
CFP01,2,2007,11/20/2007,N4D,Pool,2,TADPOLE,0
CFP01,2,2007,11/20/2007,N4D,Pool,3,CAMANO,2
CFP01,2,2007,11/20/2007,N4D,Pool,3,CATCOM,0
CFP01,2,2007,11/20/2007,N4D,Pool,3,CHRERY,40
CFP01,2,2007,11/20/2007,N4D,Pool,3,CRAY,51
CFP01,2,2007,11/20/2007,N4D,Pool,3,CYPLUT,0
CFP01,2,2007,11/20/2007,N4D,Pool,3,ETHNIG,0
CFP01,2,2007,11/20/2007,N4D,Pool,3,ETHSPE,7
CFP01,2,2007,11/20/2007,N4D,Pool,3,GAMAFF,0
CFP01,2,2007,11/20/2007,N4D,Pool,3,LEPCYA,0
CFP01,2,2007,11/20/2007,N4D,Pool,3,LEPHUM,0
CFP01,2,2007,11/20/2007,N4D,Pool,3,LEPMAC,0
CFP01,2,2007,11/20/2007,N4D,Pool,3,LEPMEG,0
CFP01,2,2007,11/20/2007,N4D,Pool,3,LUXCOR,0
CFP01,2,2007,11/20/2007,N4D,Pool,3,NOTEXI,0
CFP01,2,2007,11/20/2007,N4D,Pool,3,NOTSTR,0
CFP01,2,2007,11/20/2007,N4D,Pool,3,ORCNAI,0
CFP01,2,2007,11/20/2007,N4D,Pool,3,ORCNEG,0
CFP01,2,2007,11/20/2007,N4D,Pool,3,PHEMIR,0
CFP01,2,2007,11/20/2007,N4D,Pool,3,PIMNOT,0
CFP01,2,2007,11/20/2007,N4D,Pool,3,PIMPRO,0
CFP01,2,2007,11/20/2007,N4D,Pool,3,SEMATR,0
CFP01,2,2007,11/20/2007,N4D,Pool,3,TADPOLE,0
CFP01,2,2007,6/1/2007,NT,Pool,1,CAMANO,11
CFP01,2,2007,6/1/2007,NT,Pool,1,CATCOM,1
CFP01,2,2007,6/1/2007,NT,Pool,1,CHRERY,17
CFP01,2,2007,6/1/2007,NT,Pool,1,CRAY,5
CFP01,2,2007,6/1/2007,NT,Pool,1,CYPLUT,0
CFP01,2,2007,6/1/2007,NT,Pool,1,ETHNIG,1
CFP01,2,2007,6/1/2007,NT,Pool,1,ETHSPE,12
CFP01,2,2007,6/1/2007,NT,Pool,1,GAMAFF,0
CFP01,2,2007,6/1/2007,NT,Pool,1,LEPCYA,0
CFP01,2,2007,6/1/2007,NT,Pool,1,LEPHUM,0
CFP01,2,2007,6/1/2007,NT,Pool,1,LEPMAC,0
CFP01,2,2007,6/1/2007,NT,Pool,1,LEPMEG,0
CFP01,2,2007,6/1/2007,NT,Pool,1,LUXCOR,0
CFP01,2,2007,6/1/2007,NT,Pool,1,NOTEXI,0
CFP01,2,2007,6/1/2007,NT,Pool,1,NOTSTR,0
CFP01,2,2007,6/1/2007,NT,Pool,1,ORCNAI,0
CFP01,2,2007,6/1/2007,NT,Pool,1,ORCNEG,0
CFP01,2,2007,6/1/2007,NT,Pool,1,PHEMIR,0
CFP01,2,2007,6/1/2007,NT,Pool,1,PIMNOT,0
CFP01,2,2007,6/1/2007,NT,Pool,1,PIMPRO,0
CFP01,2,2007,6/1/2007,NT,Pool,1,SEMATR,38
CFP01,2,2007,6/1/2007,NT,Pool,1,TADPOLE,1
CFP01,2,2007,6/1/2007,NT,Pool,2,CAMANO,8
CFP01,2,2007,6/1/2007,NT,Pool,2,CATCOM,0
CFP01,2,2007,6/1/2007,NT,Pool,2,CHRERY,11
CFP01,2,2007,6/1/2007,NT,Pool,2,CRAY,1
CFP01,2,2007,6/1/2007,NT,Pool,2,CYPLUT,0
CFP01,2,2007,6/1/2007,NT,Pool,2,ETHNIG,0
CFP01,2,2007,6/1/2007,NT,Pool,2,ETHSPE,29
CFP01,2,2007,6/1/2007,NT,Pool,2,GAMAFF,0
CFP01,2,2007,6/1/2007,NT,Pool,2,LEPCYA,0
CFP01,2,2007,6/1/2007,NT,Pool,2,LEPHUM,0
CFP01,2,2007,6/1/2007,NT,Pool,2,LEPMAC,0
CFP01,2,2007,6/1/2007,NT,Pool,2,LEPMEG,0
CFP01,2,2007,6/1/2007,NT,Pool,2,LUXCOR,0
CFP01,2,2007,6/1/2007,NT,Pool,2,NOTEXI,0
CFP01,2,2007,6/1/2007,NT,Pool,2,NOTSTR,0
CFP01,2,2007,6/1/2007,NT,Pool,2,ORCNAI,0
CFP01,2,2007,6/1/2007,NT,Pool,2,ORCNEG,0
CFP01,2,2007,6/1/2007,NT,Pool,2,PHEMIR,0
CFP01,2,2007,6/1/2007,NT,Pool,2,PIMNOT,0
CFP01,2,2007,6/1/2007,NT,Pool,2,PIMPRO,0
CFP01,2,2007,6/1/2007,NT,Pool,2,SEMATR,0
CFP01,2,2007,6/1/2007,NT,Pool,2,TADPOLE,0
CFP01,2,2007,6/1/2007,NT,Riffle,1,CAMANO,0
CFP01,2,2007,6/1/2007,NT,Riffle,1,CATCOM,0
CFP01,2,2007,6/1/2007,NT,Riffle,1,CHRERY,0
CFP01,2,2007,6/1/2007,NT,Riffle,1,CRAY,0
CFP01,2,2007,6/1/2007,NT,Riffle,1,CYPLUT,0
CFP01,2,2007,6/1/2007,NT,Riffle,1,ETHNIG,0
CFP01,2,2007,6/1/2007,NT,Riffle,1,ETHSPE,6
CFP01,2,2007,6/1/2007,NT,Riffle,1,GAMAFF,0
CFP01,2,2007,6/1/2007,NT,Riffle,1,LEPCYA,0
CFP01,2,2007,6/1/2007,NT,Riffle,1,LEPHUM,0
CFP01,2,2007,6/1/2007,NT,Riffle,1,LEPMAC,0
CFP01,2,2007,6/1/2007,NT,Riffle,1,LEPMEG,0
CFP01,2,2007,6/1/2007,NT,Riffle,1,LUXCOR,0
CFP01,2,2007,6/1/2007,NT,Riffle,1,NOTEXI,0
CFP01,2,2007,6/1/2007,NT,Riffle,1,NOTSTR,0
CFP01,2,2007,6/1/2007,NT,Riffle,1,ORCNAI,0
CFP01,2,2007,6/1/2007,NT,Riffle,1,ORCNEG,0
CFP01,2,2007,6/1/2007,NT,Riffle,1,PHEMIR,0
CFP01,2,2007,6/1/2007,NT,Riffle,1,PIMNOT,0
CFP01,2,2007,6/1/2007,NT,Riffle,1,PIMPRO,0
CFP01,2,2007,6/1/2007,NT,Riffle,1,SEMATR,0
CFP01,2,2007,6/1/2007,NT,Riffle,1,TADPOLE,0
CFP01,2,2007,6/1/2007,NT,Riffle,3,CAMANO,0
CFP01,2,2007,6/1/2007,NT,Riffle,3,CATCOM,0
CFP01,2,2007,6/1/2007,NT,Riffle,3,CHRERY,8
CFP01,2,2007,6/1/2007,NT,Riffle,3,CRAY,0
CFP01,2,2007,6/1/2007,NT,Riffle,3,CYPLUT,0
CFP01,2,2007,6/1/2007,NT,Riffle,3,ETHNIG,0
CFP01,2,2007,6/1/2007,NT,Riffle,3,ETHSPE,11
CFP01,2,2007,6/1/2007,NT,Riffle,3,GAMAFF,0
CFP01,2,2007,6/1/2007,NT,Riffle,3,LEPCYA,0
CFP01,2,2007,6/1/2007,NT,Riffle,3,LEPHUM,0
CFP01,2,2007,6/1/2007,NT,Riffle,3,LEPMAC,0
CFP01,2,2007,6/1/2007,NT,Riffle,3,LEPMEG,0
CFP01,2,2007,6/1/2007,NT,Riffle,3,LUXCOR,0
CFP01,2,2007,6/1/2007,NT,Riffle,3,NOTEXI,0
CFP01,2,2007,6/1/2007,NT,Riffle,3,NOTSTR,0
CFP01,2,2007,6/1/2007,NT,Riffle,3,ORCNAI,0
CFP01,2,2007,6/1/2007,NT,Riffle,3,ORCNEG,0
CFP01,2,2007,6/1/2007,NT,Riffle,3,PHEMIR,0
CFP01,2,2007,6/1/2007,NT,Riffle,3,PIMNOT,0
CFP01,2,2007,6/1/2007,NT,Riffle,3,PIMPRO,0
CFP01,2,2007,6/1/2007,NT,Riffle,3,SEMATR,0
CFP01,2,2007,6/1/2007,NT,Riffle,3,TADPOLE,0
CFP01,2,2007,6/1/2007,NT,Riffle,4,CAMANO,9
CFP01,2,2007,6/1/2007,NT,Riffle,4,CATCOM,0
CFP01,2,2007,6/1/2007,NT,Riffle,4,CHRERY,8
CFP01,2,2007,6/1/2007,NT,Riffle,4,CRAY,0
CFP01,2,2007,6/1/2007,NT,Riffle,4,CYPLUT,0
CFP01,2,2007,6/1/2007,NT,Riffle,4,ETHNIG,1
CFP01,2,2007,6/1/2007,NT,Riffle,4,ETHSPE,51
CFP01,2,2007,6/1/2007,NT,Riffle,4,GAMAFF,0
CFP01,2,2007,6/1/2007,NT,Riffle,4,LEPCYA,0
CFP01,2,2007,6/1/2007,NT,Riffle,4,LEPHUM,0
CFP01,2,2007,6/1/2007,NT,Riffle,4,LEPMAC,0
CFP01,2,2007,6/1/2007,NT,Riffle,4,LEPMEG,0
CFP01,2,2007,6/1/2007,NT,Riffle,4,LUXCOR,0
CFP01,2,2007,6/1/2007,NT,Riffle,4,NOTEXI,0
CFP01,2,2007,6/1/2007,NT,Riffle,4,NOTSTR,0
CFP01,2,2007,6/1/2007,NT,Riffle,4,ORCNAI,0
CFP01,2,2007,6/1/2007,NT,Riffle,4,ORCNEG,0
CFP01,2,2007,6/1/2007,NT,Riffle,4,PHEMIR,1
CFP01,2,2007,6/1/2007,NT,Riffle,4,PIMNOT,0
CFP01,2,2007,6/1/2007,NT,Riffle,4,PIMPRO,0
CFP01,2,2007,6/1/2007,NT,Riffle,4,SEMATR,0
CFP01,2,2007,6/1/2007,NT,Riffle,4,TADPOLE,0
CFP01,2,2007,8/15/2007,NT,Pool,1,CAMANO,20
CFP01,2,2007,8/15/2007,NT,Pool,1,CATCOM,2
CFP01,2,2007,8/15/2007,NT,Pool,1,CHRERY,67
CFP01,2,2007,8/15/2007,NT,Pool,1,CRAY,13
CFP01,2,2007,8/15/2007,NT,Pool,1,CYPLUT,0
CFP01,2,2007,8/15/2007,NT,Pool,1,ETHNIG,0
CFP01,2,2007,8/15/2007,NT,Pool,1,ETHSPE,10
CFP01,2,2007,8/15/2007,NT,Pool,1,GAMAFF,0
CFP01,2,2007,8/15/2007,NT,Pool,1,LEPCYA,0
CFP01,2,2007,8/15/2007,NT,Pool,1,LEPHUM,0
CFP01,2,2007,8/15/2007,NT,Pool,1,LEPMAC,0
CFP01,2,2007,8/15/2007,NT,Pool,1,LEPMEG,0
CFP01,2,2007,8/15/2007,NT,Pool,1,LUXCOR,0
CFP01,2,2007,8/15/2007,NT,Pool,1,NOTEXI,0
CFP01,2,2007,8/15/2007,NT,Pool,1,NOTSTR,0
CFP01,2,2007,8/15/2007,NT,Pool,1,ORCNAI,0
CFP01,2,2007,8/15/2007,NT,Pool,1,ORCNEG,0
CFP01,2,2007,8/15/2007,NT,Pool,1,PHEMIR,0
CFP01,2,2007,8/15/2007,NT,Pool,1,PIMNOT,0
CFP01,2,2007,8/15/2007,NT,Pool,1,PIMPRO,0
CFP01,2,2007,8/15/2007,NT,Pool,1,SEMATR,10
CFP01,2,2007,8/15/2007,NT,Pool,1,TADPOLE,0
CFP01,2,2007,8/15/2007,NT,Pool,2,CAMANO,29
CFP01,2,2007,8/15/2007,NT,Pool,2,CATCOM,0
CFP01,2,2007,8/15/2007,NT,Pool,2,CHRERY,21
CFP01,2,2007,8/15/2007,NT,Pool,2,CRAY,32
CFP01,2,2007,8/15/2007,NT,Pool,2,CYPLUT,0
CFP01,2,2007,8/15/2007,NT,Pool,2,ETHNIG,0
CFP01,2,2007,8/15/2007,NT,Pool,2,ETHSPE,34
CFP01,2,2007,8/15/2007,NT,Pool,2,GAMAFF,0
CFP01,2,2007,8/15/2007,NT,Pool,2,LEPCYA,0
CFP01,2,2007,8/15/2007,NT,Pool,2,LEPHUM,0
CFP01,2,2007,8/15/2007,NT,Pool,2,LEPMAC,0
CFP01,2,2007,8/15/2007,NT,Pool,2,LEPMEG,0
CFP01,2,2007,8/15/2007,NT,Pool,2,LUXCOR,0
CFP01,2,2007,8/15/2007,NT,Pool,2,NOTEXI,0
CFP01,2,2007,8/15/2007,NT,Pool,2,NOTSTR,0
CFP01,2,2007,8/15/2007,NT,Pool,2,ORCNAI,0
CFP01,2,2007,8/15/2007,NT,Pool,2,ORCNEG,0
CFP01,2,2007,8/15/2007,NT,Pool,2,PHEMIR,0
CFP01,2,2007,8/15/2007,NT,Pool,2,PIMNOT,0
CFP01,2,2007,8/15/2007,NT,Pool,2,PIMPRO,0
CFP01,2,2007,8/15/2007,NT,Pool,2,SEMATR,1
CFP01,2,2007,8/15/2007,NT,Pool,2,TADPOLE,0
CFP01,2,2007,8/15/2007,NT,Pool,3,CAMANO,0
CFP01,2,2007,8/15/2007,NT,Pool,3,CATCOM,0
CFP01,2,2007,8/15/2007,NT,Pool,3,CHRERY,148
CFP01,2,2007,8/15/2007,NT,Pool,3,CRAY,62
CFP01,2,2007,8/15/2007,NT,Pool,3,CYPLUT,0
CFP01,2,2007,8/15/2007,NT,Pool,3,ETHNIG,0
CFP01,2,2007,8/15/2007,NT,Pool,3,ETHSPE,46
CFP01,2,2007,8/15/2007,NT,Pool,3,GAMAFF,0
CFP01,2,2007,8/15/2007,NT,Pool,3,LEPCYA,0
CFP01,2,2007,8/15/2007,NT,Pool,3,LEPHUM,0
CFP01,2,2007,8/15/2007,NT,Pool,3,LEPMAC,0
CFP01,2,2007,8/15/2007,NT,Pool,3,LEPMEG,0
CFP01,2,2007,8/15/2007,NT,Pool,3,LUXCOR,0
CFP01,2,2007,8/15/2007,NT,Pool,3,NOTEXI,0
CFP01,2,2007,8/15/2007,NT,Pool,3,NOTSTR,0
CFP01,2,2007,8/15/2007,NT,Pool,3,ORCNAI,0
CFP01,2,2007,8/15/2007,NT,Pool,3,ORCNEG,0
CFP01,2,2007,8/15/2007,NT,Pool,3,PHEMIR,0
CFP01,2,2007,8/15/2007,NT,Pool,3,PIMNOT,0
CFP01,2,2007,8/15/2007,NT,Pool,3,PIMPRO,0
CFP01,2,2007,8/15/2007,NT,Pool,3,SEMATR,0
CFP01,2,2007,8/15/2007,NT,Pool,3,TADPOLE,0
CFP01,2,2007,8/15/2007,NT,Riffle,1,CAMANO,3
CFP01,2,2007,8/15/2007,NT,Riffle,1,CATCOM,0
CFP01,2,2007,8/15/2007,NT,Riffle,1,CHRERY,3
CFP01,2,2007,8/15/2007,NT,Riffle,1,CRAY,49
CFP01,2,2007,8/15/2007,NT,Riffle,1,CYPLUT,0
CFP01,2,2007,8/15/2007,NT,Riffle,1,ETHNIG,0
CFP01,2,2007,8/15/2007,NT,Riffle,1,ETHSPE,24
CFP01,2,2007,8/15/2007,NT,Riffle,1,GAMAFF,0
CFP01,2,2007,8/15/2007,NT,Riffle,1,LEPCYA,0
CFP01,2,2007,8/15/2007,NT,Riffle,1,LEPHUM,0
CFP01,2,2007,8/15/2007,NT,Riffle,1,LEPMAC,0
CFP01,2,2007,8/15/2007,NT,Riffle,1,LEPMEG,0
CFP01,2,2007,8/15/2007,NT,Riffle,1,LUXCOR,0
CFP01,2,2007,8/15/2007,NT,Riffle,1,NOTEXI,0
CFP01,2,2007,8/15/2007,NT,Riffle,1,NOTSTR,0
CFP01,2,2007,8/15/2007,NT,Riffle,1,ORCNAI,0
CFP01,2,2007,8/15/2007,NT,Riffle,1,ORCNEG,0
CFP01,2,2007,8/15/2007,NT,Riffle,1,PHEMIR,0
CFP01,2,2007,8/15/2007,NT,Riffle,1,PIMNOT,0
CFP01,2,2007,8/15/2007,NT,Riffle,1,PIMPRO,0
CFP01,2,2007,8/15/2007,NT,Riffle,1,SEMATR,1
CFP01,2,2007,8/15/2007,NT,Riffle,1,TADPOLE,0
CFP01,2,2007,8/15/2007,NT,Riffle,2,CAMANO,44
CFP01,2,2007,8/15/2007,NT,Riffle,2,CATCOM,0
CFP01,2,2007,8/15/2007,NT,Riffle,2,CHRERY,46
CFP01,2,2007,8/15/2007,NT,Riffle,2,CRAY,18
CFP01,2,2007,8/15/2007,NT,Riffle,2,CYPLUT,0
CFP01,2,2007,8/15/2007,NT,Riffle,2,ETHNIG,1
CFP01,2,2007,8/15/2007,NT,Riffle,2,ETHSPE,35
CFP01,2,2007,8/15/2007,NT,Riffle,2,GAMAFF,0
CFP01,2,2007,8/15/2007,NT,Riffle,2,LEPCYA,0
CFP01,2,2007,8/15/2007,NT,Riffle,2,LEPHUM,0
CFP01,2,2007,8/15/2007,NT,Riffle,2,LEPMAC,0
CFP01,2,2007,8/15/2007,NT,Riffle,2,LEPMEG,0
CFP01,2,2007,8/15/2007,NT,Riffle,2,LUXCOR,0
CFP01,2,2007,8/15/2007,NT,Riffle,2,NOTEXI,0
CFP01,2,2007,8/15/2007,NT,Riffle,2,NOTSTR,0
CFP01,2,2007,8/15/2007,NT,Riffle,2,ORCNAI,0
CFP01,2,2007,8/15/2007,NT,Riffle,2,ORCNEG,0
CFP01,2,2007,8/15/2007,NT,Riffle,2,PHEMIR,0
CFP01,2,2007,8/15/2007,NT,Riffle,2,PIMNOT,0
CFP01,2,2007,8/15/2007,NT,Riffle,2,PIMPRO,0
CFP01,2,2007,8/15/2007,NT,Riffle,2,SEMATR,5
CFP01,2,2007,8/15/2007,NT,Riffle,2,TADPOLE,0
CFP01,2,2007,8/15/2007,NT,Riffle,3,CAMANO,31
CFP01,2,2007,8/15/2007,NT,Riffle,3,CATCOM,0
CFP01,2,2007,8/15/2007,NT,Riffle,3,CHRERY,36
CFP01,2,2007,8/15/2007,NT,Riffle,3,CRAY,53
CFP01,2,2007,8/15/2007,NT,Riffle,3,CYPLUT,0
CFP01,2,2007,8/15/2007,NT,Riffle,3,ETHNIG,0
CFP01,2,2007,8/15/2007,NT,Riffle,3,ETHSPE,68
CFP01,2,2007,8/15/2007,NT,Riffle,3,GAMAFF,0
CFP01,2,2007,8/15/2007,NT,Riffle,3,LEPCYA,0
CFP01,2,2007,8/15/2007,NT,Riffle,3,LEPHUM,0
CFP01,2,2007,8/15/2007,NT,Riffle,3,LEPMAC,0
CFP01,2,2007,8/15/2007,NT,Riffle,3,LEPMEG,0
CFP01,2,2007,8/15/2007,NT,Riffle,3,LUXCOR,0
CFP01,2,2007,8/15/2007,NT,Riffle,3,NOTEXI,0
CFP01,2,2007,8/15/2007,NT,Riffle,3,NOTSTR,0
CFP01,2,2007,8/15/2007,NT,Riffle,3,ORCNAI,0
CFP01,2,2007,8/15/2007,NT,Riffle,3,ORCNEG,0
CFP01,2,2007,8/15/2007,NT,Riffle,3,PHEMIR,0
CFP01,2,2007,8/15/2007,NT,Riffle,3,PIMNOT,0
CFP01,2,2007,8/15/2007,NT,Riffle,3,PIMPRO,0
CFP01,2,2007,8/15/2007,NT,Riffle,3,SEMATR,27
CFP01,2,2007,8/15/2007,NT,Riffle,3,TADPOLE,0
CFP01,2,2007,11/20/2007,NT,Pool,1,CAMANO,60
CFP01,2,2007,11/20/2007,NT,Pool,1,CATCOM,0
CFP01,2,2007,11/20/2007,NT,Pool,1,CHRERY,113
CFP01,2,2007,11/20/2007,NT,Pool,1,CRAY,8
CFP01,2,2007,11/20/2007,NT,Pool,1,CYPLUT,0
CFP01,2,2007,11/20/2007,NT,Pool,1,ETHNIG,1
CFP01,2,2007,11/20/2007,NT,Pool,1,ETHSPE,97
CFP01,2,2007,11/20/2007,NT,Pool,1,GAMAFF,1
CFP01,2,2007,11/20/2007,NT,Pool,1,LEPCYA,0
CFP01,2,2007,11/20/2007,NT,Pool,1,LEPHUM,0
CFP01,2,2007,11/20/2007,NT,Pool,1,LEPMAC,0
CFP01,2,2007,11/20/2007,NT,Pool,1,LEPMEG,0
CFP01,2,2007,11/20/2007,NT,Pool,1,LUXCOR,1
CFP01,2,2007,11/20/2007,NT,Pool,1,NOTEXI,0
CFP01,2,2007,11/20/2007,NT,Pool,1,NOTSTR,0
CFP01,2,2007,11/20/2007,NT,Pool,1,ORCNAI,0
CFP01,2,2007,11/20/2007,NT,Pool,1,ORCNEG,0
CFP01,2,2007,11/20/2007,NT,Pool,1,PHEMIR,1
CFP01,2,2007,11/20/2007,NT,Pool,1,PIMNOT,0
CFP01,2,2007,11/20/2007,NT,Pool,1,PIMPRO,0
CFP01,2,2007,11/20/2007,NT,Pool,1,SEMATR,25
CFP01,2,2007,11/20/2007,NT,Pool,1,TADPOLE,0
CFP01,2,2007,11/20/2007,NT,Pool,2,CAMANO,115
CFP01,2,2007,11/20/2007,NT,Pool,2,CATCOM,0
CFP01,2,2007,11/20/2007,NT,Pool,2,CHRERY,59
CFP01,2,2007,11/20/2007,NT,Pool,2,CRAY,6
CFP01,2,2007,11/20/2007,NT,Pool,2,CYPLUT,0
CFP01,2,2007,11/20/2007,NT,Pool,2,ETHNIG,0
CFP01,2,2007,11/20/2007,NT,Pool,2,ETHSPE,23
CFP01,2,2007,11/20/2007,NT,Pool,2,GAMAFF,0
CFP01,2,2007,11/20/2007,NT,Pool,2,LEPCYA,0
CFP01,2,2007,11/20/2007,NT,Pool,2,LEPHUM,0
CFP01,2,2007,11/20/2007,NT,Pool,2,LEPMAC,0
CFP01,2,2007,11/20/2007,NT,Pool,2,LEPMEG,0
CFP01,2,2007,11/20/2007,NT,Pool,2,LUXCOR,0
CFP01,2,2007,11/20/2007,NT,Pool,2,NOTEXI,0
CFP01,2,2007,11/20/2007,NT,Pool,2,NOTSTR,0
CFP01,2,2007,11/20/2007,NT,Pool,2,ORCNAI,0
CFP01,2,2007,11/20/2007,NT,Pool,2,ORCNEG,0
CFP01,2,2007,11/20/2007,NT,Pool,2,PHEMIR,0
CFP01,2,2007,11/20/2007,NT,Pool,2,PIMNOT,0
CFP01,2,2007,11/20/2007,NT,Pool,2,PIMPRO,0
CFP01,2,2007,11/20/2007,NT,Pool,2,SEMATR,21
CFP01,2,2007,11/20/2007,NT,Pool,2,TADPOLE,0
CFP01,2,2007,11/20/2007,NT,Pool,3,CAMANO,124
CFP01,2,2007,11/20/2007,NT,Pool,3,CATCOM,0
CFP01,2,2007,11/20/2007,NT,Pool,3,CHRERY,102
CFP01,2,2007,11/20/2007,NT,Pool,3,CRAY,3
CFP01,2,2007,11/20/2007,NT,Pool,3,CYPLUT,0
CFP01,2,2007,11/20/2007,NT,Pool,3,ETHNIG,0
CFP01,2,2007,11/20/2007,NT,Pool,3,ETHSPE,23
CFP01,2,2007,11/20/2007,NT,Pool,3,GAMAFF,0
CFP01,2,2007,11/20/2007,NT,Pool,3,LEPCYA,0
CFP01,2,2007,11/20/2007,NT,Pool,3,LEPHUM,0
CFP01,2,2007,11/20/2007,NT,Pool,3,LEPMAC,0
CFP01,2,2007,11/20/2007,NT,Pool,3,LEPMEG,0
